"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FF","2024-08-15","99.6","-1.81","5.67","Alonso, Pete",624413,695243,,"ball",,,,,14,"Pete Alonso pops out to second baseman Zack Gelof.","R","R","R","NYM","OAK","B",,,1,1,2024,"-0.83","1.27","1.07","1.53",,,621438,1,9,"Bot",,,,,,,9.966963501075533,-144.48737823514816,-9.033740216262103,-13.992858070020382,34.95902284451352,-12.35683067686758,"3.46","1.63",,,,"100.6",2427,"7.1",745783,669127,664913,680869,647351,680474,609280,668709,671732,"53.41",,,,,,,,91,3,"4-Seam Fastball",6,7,6,7,7,6,6,7,"Standard","Strategic",214,"0","0.054",,,,"-0.054",,-1,-1,"0.206","0.206",25,29,26,30,1,4,4,1,3,1,"1.05","0.83","0.83","33.3"
"FF","2024-08-15","100.3","-1.46","5.92","Alonso, Pete",624413,695243,,"ball",,,,,14,"Pete Alonso pops out to second baseman Zack Gelof.","R","R","R","NYM","OAK","B",,,0,1,2024,"-0.37","1.43","1.22","2.41",,,621438,1,9,"Bot",,,,,,,8.36774369706882,-145.62535363194831,-7.777921612173221,-7.304712540485994,36.1801654456531,-10.083976668848566,"3.47","1.64",,,,"101",2370,"6.9",745783,669127,664913,680869,647351,680474,609280,668709,671732,"53.56",,,,,,,,91,2,"4-Seam Fastball",6,7,6,7,7,6,6,7,"Standard","Strategic",211,"0","0.035",,,,"-0.035",,-1,-1,"0.206","0.206",25,29,26,30,1,4,4,1,3,1,"0.85","0.37","0.37","34.2"
"FF","2024-08-15","99.3","-1.53","6.06","Alonso, Pete",624413,695243,,"foul",,,,,12,"Pete Alonso pops out to second baseman Zack Gelof.","R","R","R","NYM","OAK","S",,,0,0,2024,"-0.64","1.43","1.25","2.85",,,621438,1,9,"Bot",,,,,,,9.21047805950082,-144.24138622788098,-6.760818726403151,-11.108556623913717,35.33822913648526,-10.83606456940992,"3.39","1.6",3,"67.3",-42,"100.3",2309,"7",745783,669127,664913,680869,647351,680474,609280,668709,671732,"53.47",,,,,,,,91,1,"4-Seam Fastball",6,7,6,7,7,6,6,7,"Standard","Standard",215,"0","-0.047","74.4","7.8",,"0.047","88.0",-1,-1,"0.206","0.206",25,29,26,30,1,4,4,1,3,1,"0.9","0.64","0.64","35.6"
"SL","2024-08-15","85.5","-2.62","5.97","Alonso, Pete",624413,687765,"walk","blocked_ball",,,,,14,"Pete Alonso walks.","R","R","R","NYM","OAK","B",,,3,2,2024,"1.29","0","1.26","0.71",,,,0,2,"Bot",,,,,,,6.517687013036388,-124.27275398540057,-6.050659225345787,11.84996658937789,27.710383791914083,-31.009924961753132,"3.39","1.61",,,,"85",2803,"6.3",745783,669127,669137,680869,687231,680474,609280,668709,663662,"54.19",,0.689131,"0.7",1,0,0,,14,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",63,"0.038","0.333",,,,"-0.333",,0,0,"0.55","0.55",26,29,26,30,1,0,6,1,6,1,"3.15","-1.29","-1.29","43.4"
"FC","2024-08-15","88.9","-2.43","6.19","Alonso, Pete",624413,687765,,"called_strike",,,,,2,"Pete Alonso walks.","R","R","R","NYM","OAK","S",,,3,1,2024,"0.17","0.03","0.22","2.88",,,,0,2,"Bot",,,,,,,6.136298126090243,-129.3810163843533,-2.1634376356891476,0.7612783164889462,25.262924868436208,-31.606729898000754,"3.39","1.62",,,,"89.3",2505,"6.4",745783,669127,669137,680869,687231,680474,609280,668709,663662,"54.14",,,,,,,,14,5,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0","-0.076",,,,"0.076",,0,0,"0.55","0.55",26,29,26,30,1,0,6,1,6,1,"2.84","-0.17","-0.17","50.0"
"FC","2024-08-15","89.7","-2.52","6.16","Alonso, Pete",624413,687765,,"called_strike",,,,,9,"Pete Alonso walks.","R","R","R","NYM","OAK","S",,,3,0,2024,"0.28","0.27","0.46","2.08",,,,0,2,"Bot",,,,,,,6.769005535214423,-130.4612293906875,-4.706669167808381,1.9166763298949714,25.911481739004437,-28.30825947674198,"3.39","1.59",,,,"90",2525,"6.4",745783,669127,669137,680869,687231,680474,609280,668709,663662,"54.12",,,,,,,,14,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","-0.081",,,,"0.081",,0,0,"0.55","0.55",26,29,26,30,1,0,6,1,6,1,"2.55","-0.28","-0.28","47.2"
"SL","2024-08-15","84.7","-2.76","6","Alonso, Pete",624413,687765,,"ball",,,,,14,"Pete Alonso walks.","R","R","R","NYM","OAK","B",,,2,0,2024,"1.07","0.2","0.82","1.11",,,,0,2,"Bot",,,,,,,6.202066279263763,-123.10334623636228,-5.385180126721384,9.416523427683597,26.954274348632577,-29.168933692888867,"3.35","1.48",,,,"84.1",2748,"6.2",745783,669127,669137,680869,687231,680474,609280,668709,663662,"54.31",,,,,,,,14,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",72,"0","0.132",,,,"-0.132",,0,0,"0.55","0.55",26,29,26,30,1,0,6,1,6,1,"3.01","-1.07","-1.07","42.2"
"FC","2024-08-15","89","-2.28","6.22","Alonso, Pete",624413,687765,,"ball",,,,,14,"Pete Alonso walks.","R","R","R","NYM","OAK","B",,,1,0,2024,"0.19","0.65","0.99","1.03",,,,0,2,"Bot",,,,,,,7.656388462742277,-129.27664605001496,-8.101424939690054,0.6520344882863803,24.952406339498584,-23.423439836570896,"3.39","1.6",,,,"89.4",2568,"6.5",745783,669127,669137,680869,687231,680474,609280,668709,663662,"54",,,,,,,,14,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",169,"0","0.062",,,,"-0.062",,0,0,"0.55","0.55",26,29,26,30,1,0,6,1,6,1,"2.22","-0.19","-0.19","50.7"
"FC","2024-08-15","88.8","-2.28","6.26","Alonso, Pete",624413,687765,,"ball",,,,,14,"Pete Alonso walks.","R","R","R","NYM","OAK","B",,,0,0,2024,"0.18","0.6","1.03","2.21",,,,0,2,"Bot",,,,,,,7.739669898610684,-129.1698289469341,-5.152428627445545,0.4739837214428666,25.162282183345425,-24.609624871039195,"3.49","1.66",,,,"89",2543,"6.3",745783,669127,669137,680869,687231,680474,609280,668709,663662,"54.2",,,,,,,,14,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","0.034",,,,"-0.034",,0,0,"0.55","0.55",26,29,26,30,1,0,6,1,6,1,"2.28","-0.18","-0.18","50.4"
"SL","2024-08-15","83.6","1.08","5.6","Alonso, Pete",624413,518397,"strikeout","called_strike",,,,,4,"Pete Alonso called out on strikes.","R","R","L","NYM","OAK","S",2,,1,2,2024,"-0.42","-0.47","-0.78","2.51",,,621438,0,7,"Bot",,,,,,,-3.437002721959705,-121.65454572515956,0.3072644388002992,-3.4138523152941147,26.948206650219813,-37.079399204675546,"3.39","1.54",,,,"82.7",2499,"6",745783,669127,664913,680869,647351,680474,609280,668709,671732,"54.49",,0,"0",1,0,0,,74,4,"Slider",6,7,6,7,7,6,6,7,"Standard","Standard",305,"-0.071","-0.275",,,,"0.275",,-1,-1,"0.431","0.431",34,29,35,30,1,3,2,1,2,1,"3.76","-0.42","0.42","36.4"
"CH","2024-08-15","86","1.05","5.62","Alonso, Pete",624413,518397,,"called_strike",,,,,3,"Pete Alonso called out on strikes.","R","R","L","NYM","OAK","S",,,1,1,2024,"1.02","0.5","0.36","3.07",,,621438,0,7,"Bot",,,,,,,-3.680625442366688,-125.14671645819986,-0.785946311479625,11.432626362030708,26.241905258145533,-27.014450113214725,"3.39","1.63",,,,"85.6",1441,"6.1",745783,669127,664913,680869,647351,680474,609280,668709,671732,"54.36",,,,,,,,74,3,"Changeup",6,7,6,7,7,6,6,7,"Standard","Standard",125,"0","-0.074",,,,"0.074",,-1,-1,"0.431","0.431",34,29,35,30,1,3,2,1,2,1,"2.59","1.02","-1.02","40.9"
"SI","2024-08-15","94","1.11","5.58","Alonso, Pete",624413,518397,,"foul",,,,,9,"Pete Alonso called out on strikes.","R","R","L","NYM","OAK","S",,,1,0,2024,"1.3","0.14","0.71","1.96",,,621438,0,7,"Bot",,,,,,,-3.9309001473194756,-136.71746561755975,-3.924299646669634,17.162422161210163,32.50259109375367,-29.661737008759182,"3.39","1.6",215,"77",48,"93.4",2221,"6.1",745783,669127,664913,680869,647351,680474,609280,668709,671732,"54.36",,,,,,,,74,2,"Sinker",6,7,6,7,7,6,6,7,"Standard","Standard",129,"0","-0.074","81.5","7.4",,"0.074","88.0",-1,-1,"0.431","0.431",34,29,35,30,1,3,2,1,2,1,"2.45","1.3","-1.3","35.6"
"SI","2024-08-15","92.6","1.28","5.63","Alonso, Pete",624413,518397,,"ball",,,,,14,"Pete Alonso called out on strikes.","R","R","L","NYM","OAK","B",,,0,0,2024,"0.97","0.31","0.67","1.3",,,621438,0,7,"Bot",,,,,,,-3.659278285870955,-134.67920097159836,-5.906731142303925,12.547356217454034,29.644616948709775,-27.2753697826874,"3.42","1.64",,,,"92.5",2201,"6.3",745783,669127,664913,680869,647351,680474,609280,668709,671732,"54.22",,,,,,,,74,1,"Sinker",6,7,6,7,7,6,6,7,"Standard","Standard",128,"0","0.062",,,,"-0.062",,-1,-1,"0.431","0.431",34,29,35,30,1,3,2,1,2,1,"2.35","0.97","-0.97","37.5"
"SI","2024-08-15","94.6","-3.36","5.69","Alonso, Pete",624413,621053,"field_out","hit_into_play",,,,,8,"Pete Alonso grounds out, shortstop Max Schuemann to first baseman Seth Brown.","R","R","R","NYM","OAK","X",6,"ground_ball",1,1,2024,"-1.2","0.21","-0.16","1.99",,,,0,5,"Bot",107.48,151.47,,,,,10.934660223770651,-137.30891418456056,-4.391846112703918,-17.61259699692585,29.23787725259964,-28.767833461752428,"3.39","1.6",8,"95.9",-13,"94",1940,"6",745783,669127,664913,680869,687231,680474,609280,668709,671732,"54.51",0.186,0.156,"0",1,0,0,2,52,3,"Sinker",6,5,6,5,5,6,6,5,"Standard","Standard",239,"-0.021","-0.218","76.1","7.0",0.193,"0.218","95.9",1,1,"0.713","0.713",30,29,31,30,1,2,2,1,3,1,"2.35","1.2","1.2","23.6"
"FF","2024-08-15","95","-3.29","5.75","Alonso, Pete",624413,621053,,"called_strike",,,,,12,"Pete Alonso grounds out, shortstop Max Schuemann to first baseman Seth Brown.","R","R","R","NYM","OAK","S",,,1,0,2024,"-0.6","1.25","0.85","2.95",,,,0,5,"Bot",,,,,,,12.114278454039965,-137.81074506009224,-4.412201603561997,-10.450854011468095,31.885430337099493,-15.384920471556983,"3.57","1.65",,,,"94.2",2264,"6.1",745783,669127,664913,680869,687231,680474,609280,668709,671732,"54.43",,,,,,,,52,2,"4-Seam Fastball",6,5,6,5,5,6,6,5,"Standard","Standard",224,"0","-0.044",,,,"0.044",,1,1,"0.713","0.713",30,29,31,30,1,2,2,1,3,1,"1.3","0.6","0.6","24.0"
"FC","2024-08-15","90.7","-3.37","5.66","Alonso, Pete",624413,621053,,"ball",,,,,14,"Pete Alonso grounds out, shortstop Max Schuemann to first baseman Seth Brown.","R","R","R","NYM","OAK","B",,,0,0,2024,"-0.13","0.81","1.46","2.12",,,,0,5,"Bot",,,,,,,12.228660334680832,-131.58152097819303,-4.667168805053035,-3.840221549428895,24.57372512060257,-21.952840064972047,"3.55","1.76",,,,"90.3",2465,"5.9",745783,669127,664913,680869,687231,680474,609280,668709,671732,"54.56",,,,,,,,52,1,"Cutter",6,5,6,5,5,6,6,5,"Standard","Standard",217,"0","0.034",,,,"-0.034",,1,1,"0.713","0.713",30,29,31,30,1,2,2,1,3,1,"1.95","0.13","0.13","21.9"
"ST","2024-08-14","81.2","-2.05","5.69","Alonso, Pete",624413,683155,"single","hit_into_play",,,,,14,"Pete Alonso singles on a line drive to center fielder JJ Bleday.","R","R","R","NYM","OAK","X",8,"line_drive",0,2,2024,"1.12","0.78","1.19","2.12",,,,1,6,"Bot",114.94,114.97,,,,,5.08398091181051,-118.16429097237759,-2.814459364729098,9.482537607302026,23.41419722870869,-24.588497129513687,"3.38","1.6",144,"77.2",12,"80.7",2508,"6",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.47",0.44,0.404,"0.9",1,1,0,4,47,4,"Sweeper",3,1,3,1,1,3,3,1,"Standard","Standard",72,"0.013","0.325","70.3","8.1",0.493,"-0.325","88.0",2,2,"0.84","0.84",22,29,23,30,3,2,7,1,6,1,"2.69","-1.12","-1.12","37.4"
"SL","2024-08-14","83.8","-1.9","5.86","Alonso, Pete",624413,683155,,"foul",,,,,6,"Pete Alonso singles on a line drive to center fielder JJ Bleday.","R","R","R","NYM","OAK","S",,,0,2,2024,"0.35","0.01","0.34","2.18",,,,1,6,"Bot",,,,,,,4.458468981131188,-122.1055855631078,-2.172361827353373,2.7122388531714576,22.191959838060935,-31.9114138285798,"3.38","1.6",73,"73.7",5,"83.7",2400,"6",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.5",,,,,,,,47,3,"Slider",3,1,3,1,1,3,3,1,"Standard","Standard",122,"0","0","75.7","7.1",,"0","88.0",2,2,"0.84","0.84",22,29,23,30,3,2,7,1,6,1,"3.21","-0.35","-0.35","41.5"
"FF","2024-08-14","90.4","-1.82","5.82","Alonso, Pete",624413,683155,,"foul",,,,,4,"Pete Alonso singles on a line drive to center fielder JJ Bleday.","R","R","R","NYM","OAK","S",,,0,1,2024,"-1.08","1.35","-0.79","2.28",,,,1,6,"Bot",,,,,,,4.8332667614451825,-131.44728497602904,-5.697058727941661,-13.511262529479964,28.60421588972499,-15.56063081440442,"3.38","1.6",178,"66.2",47,"90",2117,"6.1",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.37",,,,,,,,47,2,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Standard","Standard",214,"0","-0.036","77.9","7.1",,"0.036","88.0",2,2,"0.84","0.84",22,29,23,30,3,2,7,1,6,1,"1.45","1.08","1.08","44.4"
"CH","2024-08-14","83.9","-1.74","5.74","Alonso, Pete",624413,683155,,"called_strike",,,,,11,"Pete Alonso singles on a line drive to center fielder JJ Bleday.","R","R","R","NYM","OAK","S",,,0,0,2024,"-1.31","0.8","-0.83","3.04",,,,1,6,"Bot",,,,,,,4.658112606124536,-122.20514916197018,-1.4651097016840218,-14.007692352850341,23.39909333831016,-24.073106954964206,"3.39","1.6",,,,"83.7",1633,"6",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.48",,,,,,,,47,1,"Changeup",3,1,3,1,1,3,3,1,"Standard","Standard",231,"0","-0.023",,,,"0.023",,2,2,"0.84","0.84",22,29,23,30,3,2,7,1,6,1,"2.43","1.31","1.31","41.6"
"ST","2024-08-14","77","-2.06","5.75","Alonso, Pete",624413,683155,"home_run","hit_into_play",,,,,6,"Pete Alonso homers (26) on a fly ball to left center field.","R","R","R","NYM","OAK","X",,"fly_ball",1,0,2024,"1.18","0.59","0.45","2.64",,,,0,4,"Bot",61.15,42.9,,,,,3.1493982672872014,-112.13696478278348,-0.6741574826613256,9.372505483844142,21.125372738772278,-27.279158042982196,"3.38","1.6",417,"107.3",28,"76.3",2433,"5.8",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.67",0.966,1.97,"2",1,0,3,6,29,2,"Sweeper",2,0,2,0,0,3,3,0,"Standard","Standard",84,"0.075","0.966","74.3","7.2",3.822,"-0.966","107.3",2,2,"0.793","0.793",22,29,23,30,2,1,7,1,6,1,"3.26","-1.18","-1.18","46.3"
"ST","2024-08-14","79.6","-1.98","5.81","Alonso, Pete",624413,683155,,"ball",,,,,13,"Pete Alonso homers (26) on a fly ball to left center field.","R","R","R","NYM","OAK","B",,,0,0,2024,"0.87","-0.44","-1.11","2.32",,,,0,4,"Bot",,,,,,,0.29050721397596174,-116.03752953751088,-0.13561570485182428,7.811184450272304,20.911415809524385,-36.35604431374316,"3.3","1.55",,,,"79.4",2408,"6",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.51",,,,,,,,29,1,"Sweeper",2,0,2,0,0,2,2,0,"Standard","Standard",92,"0","0.034",,,,"-0.034",,2,2,"0.793","0.793",22,29,23,30,2,1,7,1,6,1,"4.02","-0.87","-0.87","46.4"
"FF","2024-08-14","89.9","-2.01","5.85","Alonso, Pete",624413,683155,"single","hit_into_play",,,,,4,"Pete Alonso singles on a line drive to left fielder Daz Cameron.   Jesse Winker to 2nd.","R","R","R","NYM","OAK","X",7,"line_drive",1,0,2024,"-1.18","1.31","-0.3","2.4",,,608385,0,2,"Bot",78.53,109.71,,,,,6.669245456781143,-130.62026858938833,-5.2471870025099205,-14.91812940556897,29.39972366699028,-16.265798809548944,"3.38","1.6",195,"72.2",21,"88.9",2242,"5.9",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.59",0.963,0.878,"0.9",1,1,0,4,11,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0.054","0.612","77.8","7.2",1.024,"-0.612","88.0",0,0,"0.588","0.588",22,29,23,30,1,0,7,1,6,1,"1.53","1.18","1.18","37.0"
"FF","2024-08-14","92.4","-2.1","5.78","Alonso, Pete",624413,683155,,"ball",,,,,14,"Pete Alonso singles on a line drive to left fielder Daz Cameron.   Jesse Winker to 2nd.","R","R","R","NYM","OAK","B",,,0,0,2024,"-0.79","1.44","0.79","1.49",,,608385,0,2,"Bot",,,,,,,9.04111068199473,-134.04950308108707,-8.16198576958597,-11.602061737600922,31.70271673954795,-13.123870726333072,"3.46","1.65",,,,"91.7",2396,"6.2",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.27",,,,,,,,11,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0","0.062",,,,"-0.062",,0,0,"0.588","0.588",22,29,23,30,1,0,7,1,6,1,"1.26","0.79","0.79","35.7"
"CH","2024-08-14","81.8","-1.1","6.91","Alonso, Pete",624413,548389,"double","hit_into_play",,,,,2,"Pete Alonso doubles (27) on a ground ball to left fielder Daz Cameron.   J.D. Martinez scores.    Harrison Bader scores.","R","R","R","NYM","OAK","X",7,"ground_ball",1,0,2024,"-0.85","0.98","-0.25","3.14",,502110,664056,1,7,"Bot",35.52,111.73,,,,,3.523359451180473,-119.0966363417385,-3.8441622331897913,-8.756073425354955,22.04933777754474,-22.307497787635537,"3.38","1.6",18,"97.9",-9,"81.5",1709,"6",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.53",0.231,0.193,"1.25",1,1,1,2,59,2,"Changeup",7,1,7,1,1,9,9,1,"Standard","Standard",222,"0.004","1.514","73.9","7.0",0.256,"-1.514","97.9",6,6,"0.995","0.995",34,29,35,30,1,3,8,1,9,1,"2.41","0.85","0.85","61.3"
"FF","2024-08-14","91.7","-0.95","6.86","Alonso, Pete",624413,548389,,"ball",,,,,14,"Pete Alonso doubles (27) on a ground ball to left fielder Daz Cameron.   J.D. Martinez scores.    Harrison Bader scores.","R","R","R","NYM","OAK","B",,,0,0,2024,"-0.67","1.5","0.21","1.13",,502110,664056,1,7,"Bot",,,,,,,4.352219879403446,-133.10687239369943,-11.821296077813217,-8.881150629246326,27.980977442466166,-11.972474869326518,"3.39","1.6",,,,"91.3",2259,"6.2",745790,669127,663527,680869,687231,680474,663662,668709,671732,"54.34",,,,,,,,59,1,"4-Seam Fastball",7,1,7,1,1,7,7,1,"Standard","Standard",208,"0","0.058",,,,"-0.058",,6,6,"0.995","0.995",34,29,35,30,1,3,8,1,9,1,"1.22","0.67","0.67","66.0"
"FF","2024-08-13","98.9","-1.16","6.08","Alonso, Pete",624413,671212,"single","hit_into_play",,,,,1,"Pete Alonso singles on a sharp line drive to center fielder JJ Bleday.   Brandon Nimmo scores.    Jesse Winker scores.","R","R","R","NYM","OAK","X",8,"line_drive",0,1,2024,"-0.45","1.15","-0.28","3.11",607043,608385,,0,5,"Bot",107.61,76.84,,,,,3.465652398962943,-143.98618362936597,-5.380694430934019,-7.019421234954208,34.111114030382446,-15.13675234981034,"3.39","1.57",209,"102.3",12,"99.6",2587,"6.7",745788,669127,664913,680869,687231,680474,609280,668709,671732,"53.8",0.931,0.921,"0.9",1,1,0,4,48,2,"4-Seam Fastball",2,7,2,7,7,4,4,7,"Standard","Standard",208,"0.065","0.915","66.6","6.1",1.187,"-0.915","102.3",-5,-5,"0.158","0.158",24,29,25,30,3,2,100,2,6,1,"1.18","0.45","0.45","46.6"
"SL","2024-08-13","90.2","-1.23","6.07","Alonso, Pete",624413,671212,,"foul",,,,,8,"Pete Alonso singles on a sharp line drive to center fielder JJ Bleday.   Brandon Nimmo scores.    Jesse Winker scores.","R","R","R","NYM","OAK","S",,,0,0,2024,"0.25","0.03","0.03","2.06",607043,608385,,0,5,"Bot",,,,,,,2.616874865180756,-131.31517525039948,-4.065430200866369,2.2788753124929926,29.1924933675585,-31.20184923408101,"3.39","1.57",83,"74.4",78,"90.9",2508,"6.8",745788,669127,664913,680869,687231,680474,609280,668709,671732,"53.69",,,,,,,,48,1,"Slider",2,7,2,7,7,2,2,7,"Standard","Standard",95,"0","-0.067","71.0","7.3",,"0.067","88.0",-5,-5,"0.158","0.158",24,29,25,30,3,2,100,2,6,1,"2.79","-0.25","-0.25","43.6"
"SL","2024-08-13","91","-1","6.01","Alonso, Pete",624413,671212,"strikeout","swinging_strike",,,,,14,"Pete Alonso strikes out swinging.","R","R","R","NYM","OAK","S",2,,0,2,2024,"0.25","0","1.06","1.5",596019,,608385,1,3,"Bot",,,,,,,4.662282689494497,-132.47871452479288,-5.444175696982715,1.878616868552968,28.784503315380178,-31.2217170595867,"3.39","1.57",,,,"91.5",2607,"6.6",745788,669127,664913,680869,687231,680474,609280,668709,671732,"53.88",,0,"0",1,0,0,,31,3,"Slider",1,7,1,7,7,1,1,7,"Standard","Standard",84,"-0.028","-0.447","44.3","7.4",,"0.447",,-6,-6,"0.09","0.09",24,29,25,30,2,1,100,2,6,1,"2.76","-0.25","-0.25","44.9"
"FF","2024-08-13","100.7","-1.04","6.09","Alonso, Pete",624413,671212,,"foul",,,,,2,"Pete Alonso strikes out swinging.","R","R","R","NYM","OAK","S",,,0,1,2024,"-0.58","1.58","-0.15","3.41",596019,,608385,1,3,"Bot",,,,,,,3.8409586443646315,-146.55233804499707,-5.900233392303649,-9.195898358707415,34.562994684196454,-8.201231187931208,"3.39","1.57",155,"81.8",12,"101.4",2699,"6.7",745788,669127,664913,680869,687231,680474,609280,668709,671732,"53.84",,,,,,,,31,2,"4-Seam Fastball",1,7,1,7,7,1,1,7,"Standard","Standard",210,"0","-0.118","74.4","6.1",,"0.118","88.0",-6,-6,"0.09","0.09",24,29,25,30,2,1,100,2,6,1,"0.67","0.58","0.58","44.0"
"FF","2024-08-13","100.4","-1.22","6.02","Alonso, Pete",624413,671212,,"called_strike",,,,,4,"Pete Alonso strikes out swinging.","R","R","R","NYM","OAK","S",,,0,0,2024,"-0.65","1.41","-0.59","2.49",596019,,608385,1,3,"Bot",,,,,,,3.3073458946881846,-145.99079852498954,-7.74549553409522,-10.017533424517682,34.47937047288391,-10.437789660027487,"3.49","1.63",,,,"100.8",2742,"6.6",745788,669127,664913,680869,687231,680474,609280,668709,671732,"53.93",,,,,,,,31,1,"4-Seam Fastball",1,7,1,7,7,1,1,7,"Standard","Standard",206,"0","-0.081",,,,"0.081",,-6,-6,"0.09","0.09",24,29,25,30,2,1,100,2,6,1,"0.86","0.65","0.65","41.6"
"FF","2024-08-13","99.8","-1","6.12","Alonso, Pete",624413,671212,"strikeout","swinging_strike",,,,,12,"Pete Alonso strikes out swinging.","R","R","R","NYM","OAK","S",2,,0,2,2024,"-0.26","1.34","0.95","2.48",,,,0,2,"Bot",,,,,,,5.994057042061035,-145.01874888349855,-7.804055250601671,-5.104252555077079,34.26776480524928,-11.581294083365929,"3.39","1.57",,,,"100",2641,"6.5",745788,669127,664913,680869,687231,680474,609280,668709,671732,"54",,0,"0",1,0,0,,14,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",209,"-0.022","-0.146","76.8","6.9",,"0.146",,-3,-3,"0.241","0.241",24,29,25,30,1,0,100,2,6,1,"0.95","0.26","0.26","46.5"
"FF","2024-08-13","98.3","-1.13","6.12","Alonso, Pete",624413,671212,,"swinging_strike",,,,,3,"Pete Alonso strikes out swinging.","R","R","R","NYM","OAK","S",,,0,1,2024,"-0.41","1.19","0.41","3.15",,,,0,2,"Bot",,,,,,,5.132552658196872,-142.97464392937437,-5.326991757575053,-6.8006279624581065,34.75027679500861,-14.857939314527203,"3.39","1.57",,,,"98.4",2577,"6.5",745788,669127,664913,680869,687231,680474,609280,668709,671732,"54",,,,,,,,14,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",203,"0","-0.049","77.8","6.7",,"0.049",,-3,-3,"0.241","0.241",24,29,25,30,1,0,100,2,6,1,"1.18","0.41","0.41","41.7"
"FF","2024-08-13","99.7","-1.1","6.12","Alonso, Pete",624413,671212,,"swinging_strike",,,,,14,"Pete Alonso strikes out swinging.","R","R","R","NYM","OAK","S",,,0,0,2024,"-0.54","1.36","1.31","2.37",,,,0,2,"Bot",,,,,,,7.939787909543695,-144.80407115910361,-8.120202974722162,-9.559883216277207,36.28880638192194,-11.23976437951054,"3.39","1.57",,,,"99.8",2540,"6.6",745788,669127,664913,680869,687231,680474,609280,668709,671732,"53.89",,,,,,,,14,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",209,"0","-0.033","63.3","6.4",,"0.033",,-3,-3,"0.241","0.241",24,29,25,30,1,0,100,2,6,1,"0.95","0.54","0.54","44.8"
"FF","2024-08-13","97.5","-3.21","5.84","Alonso, Pete",624413,621053,"strikeout","called_strike",,,,,2,"Pete Alonso called out on strikes.","R","R","R","NYM","OAK","S",2,,1,2,2024,"-0.72","1.1","0.23","3.47",,,,1,9,"Bot",,,,,,,10.811829706023381,-141.57829809212438,-3.380223439475609,-12.212406033621503,32.20685286998908,-16.719980440309772,"3.49","1.63",,,,"96.7",2477,"6",745788,669127,664913,680869,687231,680474,609280,668709,671732,"54.54",,0,"0",1,0,0,,83,5,"4-Seam Fastball",4,9,4,9,9,4,4,9,"Standard","Standard",227,"-0.002","-0.115",,,,"0.115",,-5,-5,"0.002","0.002",30,29,31,30,1,4,3,2,2,1,"1.3","0.72","0.72","30.8"
